id,wd,ovbd,od,mud,sh,lithol,interc,d0,d6,d12,d18,d24,d36,d48,d60,d72,d96,d120,d144
145,1000,1666.666667,17.5,10,50,0,2.75,-0.000233897,-0.000282125,-0.000302463,-0.000316689,-0.000328399,-0.000347444,-0.000362496,-0.000375516,-0.000386766,-0.000406643,-0.000423298,-0.000438263
146,1000,1666.666667,17.5,12,50,0,2.75,-0.000139339,-0.000142196,-0.000144518,-0.000146491,-0.000148221,-0.000151256,-0.000153798,-0.000156328,-0.000158214,-0.00016192,-0.000165294,-0.000168272
147,1000,1666.666667,17.5,14,50,0,2.75,-4.48E-05,-4.48E-05,-4.48E-05,-4.48E-05,-4.49E-05,-4.49E-05,-4.50E-05,-4.50E-05,-4.51E-05,-4.51E-05,-4.52E-05,-4.53E-05
148,1000,1666.666667,14.75,10,50,0,2.75,-0.000197162,-0.00023783,-0.000254935,-0.000266925,-0.000278512,-0.000293755,-0.00030594,-0.000318064,-0.000326592,-0.0003429,-0.000357173,-0.000369843
149,1000,1666.666667,14.75,12,50,0,2.75,-0.000117455,-0.000119798,-0.000121749,-0.000123438,-0.000124908,-0.000127504,-0.000129677,-0.000131839,-0.000133409,-0.000136569,-0.000139412,-0.000141924
150,1000,1666.666667,14.75,14,50,0,2.75,-3.77E-05,-3.78E-05,-3.78E-05,-3.78E-05,-3.78E-05,-3.79E-05,-3.79E-05,-3.79E-05,-3.80E-05,-3.81E-05,-3.81E-05,-3.82E-05
151,1000,1666.666667,12.25,10,50,0,2.75,-0.000163758,-0.000197966,-0.00021189,-0.000221923,-0.000231453,-0.000244045,-0.000254192,-0.00026429,-0.000271348,-0.000284899,-0.000296737,-0.000307237
152,1000,1666.666667,12.25,12,50,0,2.75,-9.76E-05,-9.94E-05,-0.000101002,-0.000102347,-0.000103596,-0.000105817,-0.000107693,-0.000109562,-0.000110933,-0.000113668,-0.000116117,-0.000118263
153,1000,1666.666667,12.25,14,50,0,2.75,-3.14E-05,-3.14E-05,-3.14E-05,-3.14E-05,-3.14E-05,-3.14E-05,-3.15E-05,-3.15E-05,-3.15E-05,-3.16E-05,-3.17E-05,-3.17E-05
154,2000,1666.666667,17.5,10,50,0,2.75,-0.000207977,-0.000230224,-0.000241484,-0.000250185,-0.000256993,-0.000267913,-0.000276774,-0.000285585,-0.000291556,-0.000303599,-0.000313455,-0.000322479
155,2000,1666.666667,17.5,12,50,0,2.75,-7.86E-05,-7.87E-05,-7.88E-05,-7.89E-05,-7.90E-05,-7.92E-05,-7.94E-05,-7.96E-05,-7.98E-05,-8.01E-05,-8.05E-05,-8.09E-05
157,2000,1666.666667,14.75,10,50,0,2.75,-0.000175313,-0.000194081,-0.000203807,-0.000210679,-0.00021644,-0.000226111,-0.000233533,-0.000240913,-0.000245939,-0.000256085,-0.000264412,-0.000272027
158,2000,1666.666667,14.75,12,50,0,2.75,-6.63E-05,-6.63E-05,-6.64E-05,-6.65E-05,-6.66E-05,-6.68E-05,-6.69E-05,-6.71E-05,-6.72E-05,-6.75E-05,-6.79E-05,-6.82E-05
160,2000,1666.666667,12.25,10,50,0,2.75,-0.000145611,-0.00016109,-0.000169294,-0.000175019,-0.000180701,-0.000187842,-0.000194348,-0.000199515,-0.000204234,-0.000212607,-0.000219853,-0.000226054
161,2000,1666.666667,12.25,12,50,0,2.75,-5.50E-05,-5.51E-05,-5.52E-05,-5.52E-05,-5.53E-05,-5.54E-05,-5.56E-05,-5.57E-05,-5.58E-05,-5.61E-05,-5.64E-05,-5.66E-05
163,0,2833.333333,17.5,10,50,0,2.75,-0.000436933,-0.001696572,-0.002069371,-0.002342925,-0.002570693,-0.00294615,-0.003260251,-0.003536557,-0.003787449,-0.004236822,-0.004641935,-0.005017357
164,0,2833.333333,17.5,12,50,0,2.75,-0.000336575,-0.000847866,-0.001000816,-0.001111352,-0.00120198,-0.001349829,-0.001472464,-0.001580222,-0.001677729,-0.001852629,-0.0020094,-0.002156848
165,0,2833.333333,17.5,14,50,0,2.75,-0.000236216,-0.000382204,-0.000430882,-0.000466245,-0.000495961,-0.000544466,-0.000583084,-0.000617252,-0.000648751,-0.000706231,-0.000758866,-0.000808427
166,0,2833.333333,14.75,10,50,0,2.75,-0.000368311,-0.001431379,-0.001745877,-0.001977972,-0.002169588,-0.002486501,-0.002751522,-0.002984965,-0.003196983,-0.003577582,-0.003920036,-0.004237456
167,0,2833.333333,14.75,12,50,0,2.75,-0.000283714,-0.000714838,-0.00084386,-0.000937351,-0.001013539,-0.001138299,-0.001241833,-0.001332898,-0.001415031,-0.001562917,-0.001696438,-0.001820492
168,0,2833.333333,14.75,14,50,0,2.75,-0.000199117,-0.000321918,-0.000363494,-0.000393418,-0.000417785,-0.000460853,-0.00049277,-0.000521474,-0.000547826,-0.000596141,-0.000640693,-0.000682451
169,0,2833.333333,12.25,10,50,0,2.75,-0.00030591,-0.001188987,-0.0014505,-0.001644303,-0.001803611,-0.002065933,-0.002286767,-0.002481109,-0.002657627,-0.002974212,-0.003259337,-0.003523643
170,0,2833.333333,12.25,12,50,0,2.75,-0.000235646,-0.000594048,-0.000701029,-0.000778519,-0.000841827,-0.000946999,-0.001032825,-0.00110833,-0.001176731,-0.001299517,-0.001410498,-0.001513608
171,0,2833.333333,12.25,14,50,0,2.75,-0.000165381,-0.000267811,-0.000301892,-0.00032675,-0.000347189,-0.000379809,-0.000407154,-0.000431458,-0.0004537,-0.00049866,-0.000533348,-0.000565629
172,1000,2833.333333,17.5,10,50,0,2.75,-0.000411014,-0.001242747,-0.00148046,-0.001653677,-0.001795674,-0.002028461,-0.00222005,-0.002387164,-0.002537245,-0.002802042,-0.003035983,-0.003248859
173,1000,2833.333333,17.5,12,50,0,2.75,-0.000275848,-0.000481495,-0.000546152,-0.000591696,-0.000631571,-0.000690747,-0.000739449,-0.000782304,-0.000821262,-0.000885535,-0.000945358,-0.000999671
174,1000,2833.333333,17.5,14,50,0,2.75,-0.000140683,-0.000152752,-0.000159163,-0.00016464,-0.000169142,-0.000177056,-0.000183604,-0.000189585,-0.000195565,-0.000205809,-0.000215818,-0.000225262
175,1000,2833.333333,14.75,10,50,0,2.75,-0.000346462,-0.001047152,-0.001247501,-0.001393997,-0.001513974,-0.001710519,-0.001872378,-0.002012017,-0.002139322,-0.002363698,-0.002561496,-0.002741379
176,1000,2833.333333,14.75,12,50,0,2.75,-0.000232525,-0.000404432,-0.000459484,-0.000498064,-0.000529456,-0.000582957,-0.000623866,-0.00065958,-0.00069176,-0.000748471,-0.000798341,-0.000843918
177,1000,2833.333333,14.75,14,50,0,2.75,-0.000118588,-0.000128447,-0.000134196,-0.000138789,-0.000142563,-0.000149179,-0.000154741,-0.000159802,-0.000164854,-0.000173469,-0.000181907,-0.00018987
178,1000,2833.333333,12.25,10,50,0,2.75,-0.000287763,-0.000870867,-0.001037151,-0.001158615,-0.001258253,-0.001421539,-0.001556275,-0.001673453,-0.001778768,-0.0019652,-0.002129522,-0.002279103
179,1000,2833.333333,12.25,12,50,0,2.75,-0.000193129,-0.000337405,-0.000382406,-0.000414523,-0.000440704,-0.000482657,-0.000517265,-0.000547174,-0.000573658,-0.000620784,-0.000662401,-0.000700406
180,1000,2833.333333,12.25,14,50,0,2.75,-9.85E-05,-0.000106593,-0.000111587,-0.000115574,-0.000118817,-0.000124437,-0.000129089,-0.000133275,-0.000137451,-0.000144552,-0.000151527,-0.000158113
181,2000,2833.333333,17.5,10,50,0,2.75,-0.000385094,-0.000981834,-0.001150559,-0.001273433,-0.001373559,-0.001536389,-0.001669428,-0.001784777,-0.001887993,-0.002069332,-0.002228305,-0.002371433
182,2000,2833.333333,17.5,12,50,0,2.75,-0.000215122,-0.000283805,-0.00031077,-0.000328856,-0.000344543,-0.000370169,-0.000389744,-0.000407891,-0.000423199,-0.00045023,-0.000474338,-0.000496169
183,2000,2833.333333,17.5,14,50,0,2.75,-4.52E-05,-4.52E-05,-4.53E-05,-4.54E-05,-4.55E-05,-4.57E-05,-4.59E-05,-4.61E-05,-4.63E-05,-4.66E-05,-4.70E-05,-4.74E-05
184,2000,2833.333333,14.75,10,50,0,2.75,-0.000324613,-0.000818563,-0.000964274,-0.001069194,-0.001154678,-0.001292695,-0.001405522,-0.001503331,-0.0015906,-0.00174419,-0.001875722,-0.001998319
185,2000,2833.333333,14.75,12,50,0,2.75,-0.000181336,-0.000239352,-0.000261901,-0.000277272,-0.000290447,-0.000310671,-0.000327856,-0.000342465,-0.000355373,-0.000378415,-0.000398555,-0.000417086
186,2000,2833.333333,14.75,14,50,0,2.75,-3.81E-05,-3.81E-05,-3.82E-05,-3.83E-05,-3.84E-05,-3.85E-05,-3.87E-05,-3.89E-05,-3.90E-05,-3.93E-05,-3.96E-05,-3.99E-05
187,2000,2833.333333,12.25,10,50,0,2.75,-0.000269615,-0.000680212,-0.000801569,-0.00088923,-0.00095972,-0.001074186,-0.001167923,-0.001249199,-0.00132197,-0.001449397,-0.001560968,-0.001661802
188,2000,2833.333333,12.25,12,50,0,2.75,-0.000150613,-0.000198768,-0.000217595,-0.000230318,-0.000241452,-0.000259339,-0.000272922,-0.000284941,-0.000295707,-0.000320251,-0.000335487,-0.000349721
189,2000,2833.333333,12.25,14,50,0,2.75,-3.16E-05,-3.17E-05,-3.17E-05,-3.18E-05,-3.19E-05,-3.20E-05,-3.21E-05,-3.23E-05,-3.24E-05,-3.26E-05,-3.29E-05,-3.31E-05
190,0,4000,17.5,10,50,0,2.75,-0.000614051,-0.007778276,-0.010349305,-0.012352823,-0.014076237,-0.017063717,-0.019702363,-0.022133659,-0.024422957,-0.028706235,-0.032710724,-0.036515186
191,0,4000,17.5,12,50,0,2.75,-0.000473084,-0.003228175,-0.004132665,-0.004825406,-0.005416466,-0.00643732,-0.00733917,-0.008171024,-0.008954875,-0.010422425,-0.011795826,-0.013101507
192,0,4000,17.5,14,50,0,2.75,-0.000332118,-0.001145305,-0.001394286,-0.001583382,-0.001743344,-0.002022965,-0.002272095,-0.002501879,-0.002719362,-0.003126055,-0.003505783,-0.00386652
193,0,4000,14.75,10,50,0,2.75,-0.000517612,-0.006569764,-0.008747852,-0.010447498,-0.011911122,-0.014451438,-0.016698207,-0.018770919,-0.020724904,-0.024386658,-0.027817155,-0.0310821
194,0,4000,14.75,12,50,0,2.75,-0.000398784,-0.002724475,-0.003487842,-0.004074128,-0.004574122,-0.005438043,-0.006201691,-0.006906393,-0.007570846,-0.008815438,-0.009981021,-0.01109042
195,0,4000,14.75,14,50,0,2.75,-0.000279957,-0.000965857,-0.001177425,-0.001336933,-0.001472754,-0.001708626,-0.00191876,-0.002113138,-0.002296439,-0.002639609,-0.002960566,-0.003265715
196,0,4000,12.25,10,50,0,2.75,-0.000429915,-0.005464308,-0.007279532,-0.008697965,-0.009920523,-0.012045462,-0.013925803,-0.015662192,-0.017300646,-0.020374756,-0.023259565,-0.026009416
197,0,4000,12.25,12,50,0,2.75,-0.00033122,-0.002264138,-0.002899949,-0.003387341,-0.003803619,-0.004523291,-0.005160076,-0.005747565,-0.006301613,-0.007340081,-0.008313744,-0.009240583
198,0,4000,12.25,14,50,0,2.75,-0.000232525,-0.000802472,-0.00097752,-0.001109981,-0.001223023,-0.001419779,-0.001599343,-0.001757158,-0.001909783,-0.002197833,-0.002463374,-0.002716867
199,1000,4000,17.5,10,50,0,2.75,-0.000588131,-0.005575067,-0.007271132,-0.00857127,-0.009675438,-0.011558005,-0.013185579,-0.014660499,-0.016032888,-0.018573295,-0.020928745,-0.023155112
200,1000,4000,17.5,12,50,0,2.75,-0.000412358,-0.001826529,-0.002259988,-0.002586719,-0.002859542,-0.003319147,-0.003714324,-0.004072441,-0.004406231,-0.005025076,-0.005599427,-0.006142243
201,1000,4000,17.5,14,50,0,2.75,-0.000236585,-0.000446122,-0.000514288,-0.000565348,-0.000607688,-0.000680006,-0.000743825,-0.000802655,-0.000858054,-0.000961141,-0.001057292,-0.001150258
202,1000,4000,14.75,10,50,0,2.75,-0.000495763,-0.004705475,-0.006140577,-0.007241542,-0.008177118,-0.009773385,-0.011155545,-0.012408577,-0.013575568,-0.015738461,-0.017745651,-0.019645621
203,1000,4000,14.75,12,50,0,2.75,-0.000347595,-0.001542281,-0.001910633,-0.002184814,-0.002414958,-0.002803095,-0.003136832,-0.003439488,-0.003720618,-0.004244151,-0.004730108,-0.005189549
204,1000,4000,14.75,14,50,0,2.75,-0.000199428,-0.00037597,-0.000433967,-0.000478848,-0.000513896,-0.000574414,-0.000628158,-0.0006784,-0.000723118,-0.000811057,-0.000892207,-0.000969206
205,1000,4000,12.25,10,50,0,2.75,-0.000411768,-0.003912406,-0.005107478,-0.006024978,-0.006805012,-0.008136813,-0.009290749,-0.010337883,-0.011314002,-0.013123117,-0.014804123,-0.01639632
206,1000,4000,12.25,12,50,0,2.75,-0.000288704,-0.001281468,-0.001586231,-0.00181469,-0.002006146,-0.002329085,-0.002606898,-0.002858784,-0.003093647,-0.003529325,-0.003934168,-0.004318127
207,1000,4000,12.25,14,50,0,2.75,-0.00016564,-0.000312245,-0.00036011,-0.000396457,-0.000425838,-0.000476405,-0.000521094,-0.000562182,-0.000601018,-0.000675099,-0.000741735,-0.000803775
208,2000,4000,17.5,10,50,0,2.75,-0.000562214,-0.004382709,-0.005639368,-0.006593328,-0.007398022,-0.008758911,-0.009924361,-0.010971284,-0.011938328,-0.013713697,-0.015348243,-0.016886928
209,2000,4000,17.5,12,50,0,2.75,-0.000351634,-0.001101233,-0.001323019,-0.001486957,-0.001623265,-0.001850344,-0.002044147,-0.002216584,-0.002376626,-0.002671776,-0.002944494,-0.003201419
210,2000,4000,17.5,14,50,0,2.75,-0.000141054,-0.000166275,-0.000179198,-0.000189316,-0.000199106,-0.000214827,-0.000229654,-0.000244464,-0.000257025,-0.000281856,-0.000304617,-0.000325918
211,2000,4000,14.75,10,50,0,2.75,-0.000473915,-0.003699214,-0.004761488,-0.005568527,-0.006249686,-0.007401829,-0.008389764,-0.009277781,-0.010098473,-0.011606286,-0.012995764,-0.014304796
212,2000,4000,14.75,12,50,0,2.75,-0.000296408,-0.00092897,-0.001115812,-0.001254247,-0.001369408,-0.001560325,-0.00172319,-0.001869358,-0.002003834,-0.002254075,-0.00248423,-0.002700587
213,2000,4000,14.75,14,50,0,2.75,-0.000118901,-0.000140358,-0.000150846,-0.000159455,-0.000167015,-0.000180754,-0.000194269,-0.000205403,-0.000216626,-0.000237495,-0.000256447,-0.000274523
214,2000,4000,12.25,10,50,0,2.75,-0.000393622,-0.003074758,-0.003958968,-0.004630988,-0.005198288,-0.006161386,-0.006984093,-0.00772498,-0.008410033,-0.009669391,-0.010830729,-0.01192604
215,2000,4000,12.25,12,50,0,2.75,-0.000246189,-0.000773351,-0.000927766,-0.001042718,-0.001138131,-0.001296168,-0.001431851,-0.001553379,-0.001665893,-0.001873356,-0.002064919,-0.002247321
216,2000,4000,12.25,14,50,0,2.75,-9.88E-05,-0.000116945,-0.000125837,-0.000132989,-0.00013917,-0.000150699,-0.000161123,-0.000171462,-0.000180245,-0.000197607,-0.000213526,-0.000228428
217,0,500,17.5,10,50,0,5,-8.27E-05,-8.27E-05,-8.27E-05,-8.28E-05,-8.28E-05,-8.29E-05,-8.30E-05,-8.31E-05,-8.32E-05,-8.34E-05,-8.36E-05,-8.38E-05
218,0,500,17.5,12,50,0,5,-6.35E-05,-6.35E-05,-6.36E-05,-6.36E-05,-6.36E-05,-6.36E-05,-6.37E-05,-6.37E-05,-6.38E-05,-6.38E-05,-6.39E-05,-6.40E-05
219,0,500,17.5,14,50,0,5,-4.44E-05,-4.44E-05,-4.44E-05,-4.44E-05,-4.44E-05,-4.44E-05,-4.44E-05,-4.44E-05,-4.44E-05,-4.45E-05,-4.45E-05,-4.45E-05
220,0,500,14.75,10,50,0,5,-6.97E-05,-6.97E-05,-6.98E-05,-6.98E-05,-6.98E-05,-6.99E-05,-7.00E-05,-7.01E-05,-7.01E-05,-7.03E-05,-7.05E-05,-7.06E-05
221,0,500,14.75,12,50,0,5,-5.35E-05,-5.36E-05,-5.36E-05,-5.36E-05,-5.36E-05,-5.36E-05,-5.37E-05,-5.37E-05,-5.37E-05,-5.38E-05,-5.39E-05,-5.39E-05
222,0,500,14.75,14,50,0,5,-3.74E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.75E-05,-3.75E-05,-3.75E-05,-3.75E-05,-3.75E-05
223,0,500,12.25,10,50,0,5,-5.79E-05,-5.79E-05,-5.79E-05,-5.80E-05,-5.80E-05,-5.81E-05,-5.81E-05,-5.82E-05,-5.83E-05,-5.84E-05,-5.85E-05,-5.86E-05
224,0,500,12.25,12,50,0,5,-4.45E-05,-4.45E-05,-4.45E-05,-4.45E-05,-4.45E-05,-4.45E-05,-4.46E-05,-4.46E-05,-4.46E-05,-4.47E-05,-4.47E-05,-4.48E-05
225,0,500,12.25,14,50,0,5,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.11E-05,-3.12E-05,-3.12E-05
226,1000,500,17.5,10,50,0,5,-5.67E-05,-5.67E-05,-5.67E-05,-5.68E-05,-5.68E-05,-5.68E-05,-5.68E-05,-5.68E-05,-5.68E-05,-5.68E-05,-5.69E-05,-5.69E-05
227,1000,500,17.5,12,50,0,5,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06,-2.78E-06
229,1000,500,14.75,10,50,0,5,-4.78E-05,-4.78E-05,-4.78E-05,-4.78E-05,-4.78E-05,-4.79E-05,-4.79E-05,-4.79E-05,-4.79E-05,-4.79E-05,-4.79E-05,-4.79E-05
230,1000,500,14.75,12,50,0,5,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06,-2.35E-06
232,1000,500,12.25,10,50,0,5,-3.97E-05,-3.97E-05,-3.97E-05,-3.97E-05,-3.97E-05,-3.97E-05,-3.98E-05,-3.98E-05,-3.98E-05,-3.98E-05,-3.98E-05,-3.98E-05
233,1000,500,12.25,12,50,0,5,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06,-1.95E-06
235,2000,500,17.5,10,50,0,5,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05,-3.08E-05
238,2000,500,14.75,10,50,0,5,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05,-2.60E-05
241,2000,500,12.25,10,50,0,5,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05,-2.16E-05
244,0,1666.666667,17.5,10,50,0,5,-0.000259773,-0.000364725,-0.000401956,-0.000428505,-0.000449708,-0.000483753,-0.00051166,-0.000534537,-0.000554969,-0.000591364,-0.000621546,-0.000648851
245,0,1666.666667,17.5,12,50,0,5,-0.000200021,-0.000234333,-0.000249994,-0.000261488,-0.000270603,-0.000285785,-0.000297412,-0.000307801,-0.000316813,-0.000332494,-0.000346364,-0.000358822
246,0,1666.666667,17.5,14,50,0,5,-0.00014027,-0.000145582,-0.000149429,-0.000152455,-0.000155453,-0.000159509,-0.000163252,-0.000167001,-0.000169754,-0.000175283,-0.000180271,-0.000184782
247,0,1666.666667,14.75,10,50,0,5,-0.000218974,-0.000307401,-0.000339749,-0.000361636,-0.000379623,-0.000408685,-0.000431528,-0.000451016,-0.000468798,-0.00049872,-0.000524435,-0.000547363
248,0,1666.666667,14.75,12,50,0,5,-0.000168607,-0.000197962,-0.000211152,-0.000220696,-0.000228038,-0.000240605,-0.000250557,-0.000260251,-0.000267006,-0.000280247,-0.000291937,-0.000302425
249,0,1666.666667,14.75,14,50,0,5,-0.00011824,-0.000122855,-0.000125863,-0.000128454,-0.000131024,-0.000134447,-0.000137607,-0.000140772,-0.000143085,-0.000147761,-0.000152008,-0.000155873
250,0,1666.666667,12.25,10,50,0,5,-0.000181874,-0.000256856,-0.000282062,-0.000300483,-0.000315682,-0.000338894,-0.000357826,-0.000374563,-0.000388661,-0.00041417,-0.000435407,-0.000454592
251,0,1666.666667,12.25,12,50,0,5,-0.000140041,-0.000164425,-0.000175378,-0.00018319,-0.000189258,-0.000199643,-0.000208208,-0.000215396,-0.000221756,-0.00023312,-0.000242994,-0.000251554
252,0,1666.666667,12.25,14,50,0,5,-9.82E-05,-0.000101742,-0.000104535,-0.00010667,-0.000108602,-0.000111949,-0.00011468,-0.000117387,-0.000119345,-0.000123357,-0.000126799,-0.000130026
253,1000,1666.666667,17.5,10,50,0,5,-0.000233853,-0.00028204,-0.000302365,-0.000316583,-0.000328283,-0.000347318,-0.000362359,-0.000375369,-0.000386614,-0.00040648,-0.000423126,-0.000438083
254,1000,1666.666667,17.5,12,50,0,5,-0.000139295,-0.000142146,-0.000144464,-0.000146434,-0.000148162,-0.000151193,-0.000153732,-0.000156259,-0.000158143,-0.000161845,-0.000165215,-0.000168191
255,1000,1666.666667,17.5,14,50,0,5,-4.47E-05,-4.48E-05,-4.48E-05,-4.48E-05,-4.48E-05,-4.49E-05,-4.49E-05,-4.50E-05,-4.50E-05,-4.51E-05,-4.52E-05,-4.53E-05
256,1000,1666.666667,14.75,10,50,0,5,-0.000197125,-0.000237759,-0.000254853,-0.000266835,-0.000278415,-0.000293648,-0.000305825,-0.000317943,-0.000326464,-0.000342764,-0.000357028,-0.000369691
257,1000,1666.666667,14.75,12,50,0,5,-0.000117418,-0.000119757,-0.000121704,-0.000123391,-0.000124858,-0.000127452,-0.000129622,-0.000131782,-0.000133351,-0.000136508,-0.000139348,-0.000141858
258,1000,1666.666667,14.75,14,50,0,5,-3.77E-05,-3.77E-05,-3.77E-05,-3.78E-05,-3.78E-05,-3.78E-05,-3.79E-05,-3.79E-05,-3.79E-05,-3.80E-05,-3.81E-05,-3.82E-05
259,1000,1666.666667,12.25,10,50,0,5,-0.000163727,-0.000197904,-0.000211821,-0.000221847,-0.000231372,-0.000243956,-0.000254097,-0.000264189,-0.000271242,-0.000284786,-0.000296618,-0.000307111
260,1000,1666.666667,12.25,12,50,0,5,-9.75E-05,-9.94E-05,-0.000100964,-0.000102307,-0.000103555,-0.000105773,-0.000107646,-0.000109514,-0.000110883,-0.000113616,-0.000116063,-0.000118207
261,1000,1666.666667,12.25,14,50,0,5,-3.13E-05,-3.13E-05,-3.14E-05,-3.14E-05,-3.14E-05,-3.14E-05,-3.14E-05,-3.15E-05,-3.15E-05,-3.16E-05,-3.16E-05,-3.17E-05
262,2000,1666.666667,17.5,10,50,0,5,-0.000207933,-0.000230155,-0.000241407,-0.000250101,-0.000256904,-0.000267816,-0.00027667,-0.000285475,-0.000291443,-0.000303479,-0.000313328,-0.000322345
263,2000,1666.666667,17.5,12,50,0,5,-7.86E-05,-7.87E-05,-7.88E-05,-7.89E-05,-7.90E-05,-7.91E-05,-7.93E-05,-7.95E-05,-7.97E-05,-8.01E-05,-8.05E-05,-8.08E-05
265,2000,1666.666667,14.75,10,50,0,5,-0.000175276,-0.000194,-0.00020423,-0.000210555,-0.000216317,-0.000225992,-0.000233416,-0.000240797,-0.000245821,-0.000255964,-0.000264288,-0.0002719
266,2000,1666.666667,14.75,12,50,0,5,-6.62E-05,-6.63E-05,-6.64E-05,-6.65E-05,-6.66E-05,-6.67E-05,-6.69E-05,-6.70E-05,-6.72E-05,-6.75E-05,-6.78E-05,-6.81E-05
268,2000,1666.666667,12.25,10,50,0,5,-0.00014558,-0.000161042,-0.00016924,-0.00017496,-0.00017974,-0.000187502,-0.000193597,-0.000199748,-0.000203958,-0.000212446,-0.00021943,-0.000225825
269,2000,1666.666667,12.25,12,50,0,5,-5.50E-05,-5.51E-05,-5.51E-05,-5.52E-05,-5.53E-05,-5.54E-05,-5.55E-05,-5.57E-05,-5.58E-05,-5.61E-05,-5.63E-05,-5.66E-05
271,0,2833.333333,17.5,10,50,0,5,-0.000436893,-0.001696635,-0.002069423,-0.002344628,-0.00257157,-0.002946586,-0.003260323,-0.003536449,-0.003787035,-0.004236929,-0.00464175,-0.005016905
272,0,2833.333333,17.5,12,50,0,5,-0.000336534,-0.000848098,-0.001001195,-0.001111306,-0.001201719,-0.00134953,-0.001472237,-0.00157996,-0.001677407,-0.001852411,-0.002010497,-0.002157551
273,0,2833.333333,17.5,14,50,0,5,-0.000236175,-0.000381669,-0.000430961,-0.000467006,-0.000495469,-0.000542387,-0.000581477,-0.000616239,-0.000647559,-0.00070516,-0.000757888,-0.000807463
274,0,2833.333333,14.75,10,50,0,5,-0.000368277,-0.001430957,-0.001745136,-0.001977312,-0.002169056,-0.002485713,-0.002750682,-0.002984039,-0.003196,-0.003576435,-0.003918751,-0.004236116
275,0,2833.333333,14.75,12,50,0,5,-0.00028368,-0.000714743,-0.000843734,-0.000936823,-0.001013577,-0.001138255,-0.00124183,-0.00133254,-0.001414725,-0.001562522,-0.001695971,-0.001820005
276,0,2833.333333,14.75,14,50,0,5,-0.000199083,-0.000322046,-0.000363559,-0.000393717,-0.000417579,-0.000457346,-0.000490537,-0.00052197,-0.000547967,-0.000595828,-0.000640266,-0.000681768
277,0,2833.333333,12.25,10,50,0,5,-0.000305882,-0.001186756,-0.00144888,-0.001642348,-0.001801689,-0.002065477,-0.002285943,-0.002480154,-0.002656434,-0.002973046,-0.003258074,-0.00352231
278,0,2833.333333,12.25,12,50,0,5,-0.000235617,-0.000593869,-0.000700807,-0.000778266,-0.000841548,-0.000945715,-0.001031884,-0.00110742,-0.001175778,-0.001298083,-0.00140851,-0.001511905
279,0,2833.333333,12.25,14,50,0,5,-0.000165353,-0.000267292,-0.000301848,-0.000326404,-0.000346505,-0.000380317,-0.000407468,-0.00043157,-0.000453684,-0.00049399,-0.000531019,-0.000565612
280,1000,2833.333333,17.5,10,50,0,5,-0.000410973,-0.00123755,-0.001476837,-0.001650768,-0.001793223,-0.002026083,-0.002218897,-0.00238711,-0.002536805,-0.002801878,-0.003035672,-0.003248333
281,1000,2833.333333,17.5,12,50,0,5,-0.000275808,-0.00048119,-0.0005453,-0.000592746,-0.000629336,-0.000689555,-0.000738824,-0.000780891,-0.000819031,-0.000886314,-0.000945571,-0.000999801
282,1000,2833.333333,17.5,14,50,0,5,-0.000140642,-0.000152694,-0.000159106,-0.00016438,-0.000168915,-0.000176575,-0.00018318,-0.000189196,-0.000195215,-0.000205454,-0.00021543,-0.000224946
283,1000,2833.333333,14.75,10,50,0,5,-0.000346428,-0.001047932,-0.001247914,-0.001394192,-0.00151419,-0.001710167,-0.001872679,-0.002013283,-0.002139954,-0.002364043,-0.002561201,-0.0027411
284,1000,2833.333333,14.75,12,50,0,5,-0.000232491,-0.000404306,-0.000459118,-0.00049803,-0.000529959,-0.00058024,-0.00062314,-0.000658626,-0.000690706,-0.000747548,-0.000799559,-0.000844532
285,1000,2833.333333,14.75,14,50,0,5,-0.000118554,-0.000128399,-0.000134143,-0.000138733,-0.000142504,-0.000149114,-0.000154672,-0.000159729,-0.000164778,-0.000173387,-0.00018182,-0.000189777
286,1000,2833.333333,12.25,10,50,0,5,-0.000287734,-0.000870484,-0.001036732,-0.001158234,-0.001257927,-0.001420865,-0.001555342,-0.001672531,-0.00177797,-0.001964241,-0.002128626,-0.002278208
